File,name,group,name,tectonicRegion,id,aValue,bValue,minMag,maxMag,rake,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,dip,upperSeismoDepth,lowerSeismoDepth
source_model_41,source_model_41,group1,Obdacher Sattel1.15,Active Shallow Crust,2_1_15,2.2,0.8,4,5.6,160,14.72747812,47.10624152,14.73783963,47.09286431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_42,source_model_42,group1,Obdacher Sattel1.16,Active Shallow Crust,2_1_16,2.2,0.8,4,5.6,160,14.73783963,47.09286431,14.74625684,47.07819058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_43,source_model_43,group1,Obdacher Sattel1.17,Active Shallow Crust,2_1_17,2.2,0.8,4,5.6,160,14.74625684,47.07819058,14.75462313,47.06348291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_44,source_model_44,group1,Obdacher Sattel1.18,Active Shallow Crust,2_1_18,2.2,0.8,4,5.6,160,14.75462313,47.06348291,14.76298943,47.04877523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_45,source_model_45,group1,Obdacher Sattel1.19,Active Shallow Crust,2_1_19,2.2,0.8,4,5.6,160,14.76298943,47.04877523,14.77135547,47.03406741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_46,source_model_46,group1,Obdacher Sattel1.20,Active Shallow Crust,2_1_20,2.2,0.8,4,5.6,160,14.77135547,47.03406741,14.77972151,47.01935959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_47,source_model_47,group1,Obdacher Sattel1.21,Active Shallow Crust,2_1_21,2.2,0.8,4,5.6,160,14.77972151,47.01935959,14.78812526,47.00467696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_48,source_model_48,group1,Obdacher Sattel1.22,Active Shallow Crust,2_1_22,2.2,0.8,4,5.6,160,14.78812526,47.00467696,14.79850636,46.99131495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_49,source_model_49,group1,Obdacher Sattel1.23,Active Shallow Crust,2_1_23,2.2,0.8,4,5.6,160,14.79850636,46.99131495,14.80841752,46.97764324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_50,source_model_50,group1,Obdacher Sattel1.24,Active Shallow Crust,2_1_24,2.2,0.8,4,5.6,160,14.80841752,46.97764324,14.81660152,46.96283336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_51,source_model_51,group1,Obdacher Sattel1.25,Active Shallow Crust,2_1_25,2.2,0.8,4,5.6,160,14.81660152,46.96283336,14.82478553,46.94802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_52,source_model_52,group1,Obdacher Sattel1.26,Active Shallow Crust,2_1_26,2.2,0.8,4,5.6,160,14.82478553,46.94802348,14.8326932,46.93308259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_53,source_model_53,group1,Obdacher Sattel1.27,Active Shallow Crust,2_1_27,2.2,0.8,4,5.6,160,14.8326932,46.93308259,14.83897761,46.91737219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_54,source_model_54,group1,Obdacher Sattel1.28,Active Shallow Crust,2_1_28,2.2,0.8,4,5.6,160,14.83897761,46.91737219,14.84526202,46.90166178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_55,source_model_55,group1,Obdacher Sattel1.29,Active Shallow Crust,2_1_29,2.2,0.8,4,5.6,160,14.84526202,46.90166178,14.85154643,46.88595138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_56,source_model_56,group1,Obdacher Sattel1.30,Active Shallow Crust,2_1_30,2.2,0.8,4,5.6,160,14.85154643,46.88595138,14.85968062,46.87112803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_57,source_model_57,group1,Obdacher Sattel1.31,Active Shallow Crust,2_1_31,2.2,0.8,4,5.6,160,14.85968062,46.87112803,14.8679967,46.8563919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_58,source_model_58,group1,Obdacher Sattel1.32,Active Shallow Crust,2_1_32,2.2,0.8,4,5.6,160,14.8679967,46.8563919,14.87631266,46.84165571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_59,source_model_59,group1,Obdacher Sattel1.33,Active Shallow Crust,2_1_33,2.2,0.8,4,5.6,160,14.87631266,46.84165571,14.88462854,46.82691947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_60,source_model_60,group1,Obdacher Sattel1.34,Active Shallow Crust,2_1_34,2.2,0.8,4,5.6,160,14.88462854,46.82691947,14.8934805,46.81253468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_61,source_model_61,group1,Obdacher Sattel1.35,Active Shallow Crust,2_1_35,2.2,0.8,4,5.6,160,14.8934805,46.81253468,14.90367781,46.79903188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_62,source_model_62,group1,Obdacher Sattel1.36,Active Shallow Crust,2_1_36,2.2,0.8,4,5.6,160,14.90367781,46.79903188,14.91387512,46.78552909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_63,source_model_63,group1,Obdacher Sattel1.37,Active Shallow Crust,2_1_37,2.2,0.8,4,5.6,160,14.91387512,46.78552909,14.9230114,46.77135453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_64,source_model_64,group1,Obdacher Sattel1.38,Active Shallow Crust,2_1_38,2.2,0.8,4,5.6,160,14.9230114,46.77135453,14.93085528,46.75636173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_65,source_model_65,group1,Obdacher Sattel1.39,Active Shallow Crust,2_1_39,2.2,0.8,4,5.6,160,14.93085528,46.75636173,14.93869916,46.74136893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_66,source_model_66,group1,Obdacher Sattel1.40,Active Shallow Crust,2_1_40,2.2,0.8,4,5.6,160,14.93869916,46.74136893,14.94654305,46.72637613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_67,source_model_67,group1,Obdacher Sattel1.41,Active Shallow Crust,2_1_41,2.2,0.8,4,5.6,160,14.94654305,46.72637613,14.950965,46.717924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_68,source_model_68,group1,Lavanttal1.1,Active Shallow Crust,3_1_1,2.2,0.8,4,5.6,160,14.783822,46.804773,14.79375393,46.79107382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_69,source_model_69,group1,Lavanttal1.2,Active Shallow Crust,3_1_2,2.2,0.8,4,5.6,160,14.79375393,46.79107382,14.80368586,46.77737465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_70,source_model_70,group1,Lavanttal1.3,Active Shallow Crust,3_1_3,2.2,0.8,4,5.6,160,14.80368586,46.77737465,14.81361779,46.76367547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_71,source_model_71,group1,Lavanttal1.4,Active Shallow Crust,3_1_4,2.2,0.8,4,5.6,160,14.81361779,46.76367547,14.82420902,46.75057378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_72,source_model_72,group1,Lavanttal1.5,Active Shallow Crust,3_1_5,2.2,0.8,4,5.6,160,14.82420902,46.75057378,14.83686739,46.73934541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_73,source_model_73,group1,Lavanttal1.6,Active Shallow Crust,3_1_6,2.2,0.8,4,5.6,160,14.83686739,46.73934541,14.84952576,46.72811705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_74,source_model_74,group1,Lavanttal1.7,Active Shallow Crust,3_1_7,2.2,0.8,4,5.6,160,14.84952576,46.72811705,14.8621843,46.71688887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_75,source_model_75,group1,Lavanttal1.8,Active Shallow Crust,3_1_8,2.2,0.8,4,5.6,160,14.8621843,46.71688887,14.87484288,46.70566075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_76,source_model_76,group1,Lavanttal1.9,Active Shallow Crust,3_1_9,2.2,0.8,4,5.6,160,14.87484288,46.70566075,14.88750145,46.6944326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_77,source_model_77,group1,Lavanttal1.10,Active Shallow Crust,3_1_10,2.2,0.8,4,5.6,160,14.88750145,46.6944326,14.90015986,46.68320427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_78,source_model_78,group1,Lavanttal1.11,Active Shallow Crust,3_1_11,2.2,0.8,4,5.6,160,14.90015986,46.68320427,14.91281826,46.67197594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_79,source_model_79,group1,Lavanttal1.12,Active Shallow Crust,3_1_12,2.2,0.8,4,5.6,160,14.91281826,46.67197594,14.92595769,46.66135808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_80,source_model_80,group1,Lavanttal1.13,Active Shallow Crust,3_1_13,2.2,0.8,4,5.6,160,14.92595769,46.66135808,14.93983522,46.65167691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_81,source_model_81,group1,Lavanttal1.14,Active Shallow Crust,3_1_14,2.2,0.8,4,5.6,160,14.93983522,46.65167691,14.95371274,46.64199575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_82,source_model_82,group1,Lavanttal1.15,Active Shallow Crust,3_1_15,2.2,0.8,4,5.6,160,14.95371274,46.64199575,14.96759027,46.63231459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_83,source_model_83,group1,Lavanttal1.16,Active Shallow Crust,3_1_16,2.2,0.8,4,5.6,160,14.96759027,46.63231459,14.97983665,46.62066144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_84,source_model_84,group1,Lavanttal1.17,Active Shallow Crust,3_1_17,2.2,0.8,4,5.6,160,14.97983665,46.62066144,14.99194832,46.60884543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_85,source_model_85,group1,Lavanttal1.18,Active Shallow Crust,3_1_18,2.2,0.8,4,5.6,160,14.99194832,46.60884543,15.00405998,46.59702942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_86,source_model_86,group1,Lavanttal1.19,Active Shallow Crust,3_1_19,2.2,0.8,4,5.6,160,15.00405998,46.59702942,15.01617168,46.58521344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_87,source_model_87,group1,Lavanttal1.20,Active Shallow Crust,3_1_20,2.2,0.8,4,5.6,160,15.01617168,46.58521344,15.02828348,46.57339756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_88,source_model_88,group1,Lavanttal1.21,Active Shallow Crust,3_1_21,2.2,0.8,4,5.6,160,15.02828348,46.57339756,15.04039527,46.56158168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_89,source_model_89,group1,Lavanttal1.22,Active Shallow Crust,3_1_22,2.2,0.8,4,5.6,160,15.04039527,46.56158168,15.05250707,46.5497658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_90,source_model_90,group1,Lavanttal1.23,Active Shallow Crust,3_1_23,2.2,0.8,4,5.6,160,15.05250707,46.5497658,15.06551128,46.5390107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_91,source_model_91,group1,Lavanttal1.24,Active Shallow Crust,3_1_24,2.2,0.8,4,5.6,160,15.06551128,46.5390107,15.07922558,46.52909966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_92,source_model_92,group1,Lavanttal1.25,Active Shallow Crust,3_1_25,2.2,0.8,4,5.6,160,15.07922558,46.52909966,15.09293987,46.51918863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_93,source_model_93,group1,Lavanttal1.26,Active Shallow Crust,3_1_26,2.2,0.8,4,5.6,160,15.09293987,46.51918863,15.1066543,46.50927777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_94,source_model_94,group1,Lavanttal1.27,Active Shallow Crust,3_1_27,2.2,0.8,4,5.6,160,15.1066543,46.50927777,15.12036877,46.49936697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
source_model_95,source_model_95,group1,Lavanttal1.28,Active Shallow Crust,3_1_28,2.2,0.8,4,5.6,160,15.12036877,46.49936697,15.13408324,46.48945617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,5,12
